"","Site","Date","year","month","variable","val"
"1592","RO4",2021-02-01,2021,2,"d18O",-6.27
"1593","RO4",2018-03-01,2018,3,"d18O",-6.64315117
"1594","RO4",2019-03-01,2019,3,"d18O",-6.39455337
"1595","RO4",2020-03-02,2020,3,"d18O",-6.32313128
"1596","RO4",2017-04-01,2017,4,"d18O",-6.096569132
"1597","RO4",2018-04-01,2018,4,"d18O",-6.052756166
"1598","RO4",2019-04-01,2019,4,"d18O",-6.182234506
"1599","RO4",2017-05-01,2017,5,"d18O",-6.162324476
"1600","RO4",2018-05-01,2018,5,"d18O",-6.51711261
"1601","RO4",2019-05-01,2019,5,"d18O",-6.153644964
"1602","RO4",2020-05-04,2020,5,"d18O",-6.382821713
"1603","RO4",2017-06-01,2017,6,"d18O",-6.397943116
"1604","RO4",2018-06-01,2018,6,"d18O",-6.902859101
"1605","RO4",2019-06-01,2019,6,"d18O",-6.396852844
"1606","RO4",2020-06-01,2020,6,"d18O",-6.177071473
"1607","RO4",2021-06-01,2021,6,"d18O",-6.33
"1608","RO4",2017-07-01,2017,7,"d18O",-6.59299201
"1609","RO4",2018-07-01,2018,7,"d18O",-6.651916586
"1610","RO4",2019-07-01,2019,7,"d18O",-6.355158444
"1611","RO4",2020-07-01,2020,7,"d18O",-6.334440449
"1612","RO4",2021-07-01,2021,7,"d18O",-6.14
"1613","RO4",2017-08-01,2017,8,"d18O",-6.3204494
"1614","RO4",2018-08-01,2018,8,"d18O",-6.654844852
"1615","RO4",2019-08-01,2019,8,"d18O",-6.687000727
"1616","RO4",2020-08-01,2020,8,"d18O",-6.367142815
"1617","RO4",2017-09-01,2017,9,"d18O",-6.507446625
"1618","RO4",2018-09-01,2018,9,"d18O",-6.724328687
"1619","RO4",2019-09-01,2019,9,"d18O",-6.374384856
"1620","RO4",2020-09-01,2020,9,"d18O",-6.65715066
"1621","RO4",2017-10-01,2017,10,"d18O",-6.575512839
"1622","RO4",2018-10-01,2018,10,"d18O",-6.60318024
"1623","RO4",2019-10-01,2019,10,"d18O",-6.552533558
"1624","RO4",2017-11-01,2017,11,"d18O",-6.459707415
"1625","RO4",2018-11-01,2018,11,"d18O",-6.603103879
"1626","RO4",2019-11-01,2019,11,"d18O",-6.388117462
"1627","RO4",2020-11-01,2020,11,"d18O",-6.23
"1628","RO4",2017-12-01,2017,12,"d18O",-6.394655369
"1629","RO4",2018-12-01,2018,12,"d18O",-6.478048187
"1630","RO4",2019-12-01,2019,12,"d18O",-6.475070902
"1631","RO4",2020-12-01,2020,12,"d18O",-7
"1632","RO5",2018-01-01,2018,1,"d18O",-6.519794913
"1633","RO5",2019-01-01,2019,1,"d18O",-6.404425354
"1634","RO5",2020-01-01,2020,1,"d18O",-6.397869617
"1635","RO5",2021-01-01,2021,1,"d18O",-6.366585599
"1636","RO5",2018-02-01,2018,2,"d18O",-6.076242304
"1637","RO5",2019-02-01,2019,2,"d18O",-6.601265995
"1638","RO5",2020-02-01,2020,2,"d18O",-6.41024619
"1639","RO5",2021-02-01,2021,2,"d18O",-6.31
"1640","RO5",2018-03-01,2018,3,"d18O",-6.514118275
"1641","RO5",2019-03-01,2019,3,"d18O",-6.367425649
"1642","RO5",2020-03-02,2020,3,"d18O",-6.456433829
"1643","RO5",2017-04-01,2017,4,"d18O",-5.933869789
"1644","RO5",2018-04-01,2018,4,"d18O",-6.267662615
"1645","RO5",2019-04-01,2019,4,"d18O",-6.247937735
"1646","RO5",2017-05-01,2017,5,"d18O",-6.132367287
"1647","RO5",2018-05-01,2018,5,"d18O",-6.3263195
"1648","RO5",2019-05-01,2019,5,"d18O",-6.386179608
"1649","RO5",2020-05-04,2020,5,"d18O",-6.204401777
"1650","RO5",2017-06-01,2017,6,"d18O",-6.296185678
"1651","RO5",2018-06-01,2018,6,"d18O",-6.508392726
"1652","RO5",2019-06-01,2019,6,"d18O",-6.252622962
"1653","RO5",2020-06-01,2020,6,"d18O",-6.267616542
"1654","RO5",2021-06-01,2021,6,"d18O",-6.4
"1655","RO5",2017-07-01,2017,7,"d18O",-6.458609894
"1656","RO5",2018-07-01,2018,7,"d18O",-6.585955357
"1657","RO5",2019-07-01,2019,7,"d18O",-6.342737488
"1658","RO5",2020-07-01,2020,7,"d18O",-6.346655314
"1659","RO5",2021-07-01,2021,7,"d18O",-6.23
"1660","RO5",2017-08-01,2017,8,"d18O",-6.276847667
"1661","RO5",2018-08-01,2018,8,"d18O",-6.303992338
"1662","RO5",2019-08-01,2019,8,"d18O",-6.635788651
"1663","RO5",2020-08-01,2020,8,"d18O",-6.365119676
"1664","RO5",2017-09-01,2017,9,"d18O",-6.666500743
"1665","RO5",2018-09-01,2018,9,"d18O",-6.727398551
"1666","RO5",2019-09-01,2019,9,"d18O",-6.285349872
"1667","RO5",2020-09-01,2020,9,"d18O",-6.636294527
"1668","RO5",2017-10-01,2017,10,"d18O",-6.393972225
"1669","RO5",2018-10-01,2018,10,"d18O",-6.485254506
"1670","RO5",2019-10-01,2019,10,"d18O",-6.382130191
"1671","RO5",2017-11-01,2017,11,"d18O",-6.364594508
"1672","RO5",2018-11-01,2018,11,"d18O",-6.623507609
"1673","RO5",2019-11-01,2019,11,"d18O",-6.304912062
"1674","RO5",2020-11-01,2020,11,"d18O",-6.31
"1675","RO5",2017-12-01,2017,12,"d18O",-6.288862448
"1676","RO5",2018-12-01,2018,12,"d18O",-6.608898231
"1677","RO5",2019-12-01,2019,12,"d18O",-6.689146476
"1678","RO5",2020-12-01,2020,12,"d18O",-6.49
"1679","RO6",2018-01-01,2018,1,"d18O",-5.326597993
"1680","RO6",2019-01-01,2019,1,"d18O",-5.308071357
"1681","RO6",2020-01-01,2020,1,"d18O",-5.181281788
"1682","RO6",2021-01-01,2021,1,"d18O",-5.130607092
"1683","RO6",2018-02-01,2018,2,"d18O",-5.244257067
"1684","RO6",2019-02-01,2019,2,"d18O",-5.302830939
"1685","RO6",2020-02-01,2020,2,"d18O",-5.1500741
"1686","RO6",2021-02-01,2021,2,"d18O",-5.06
"1687","RO6",2018-03-01,2018,3,"d18O",-5.189288544
"1688","RO6",2019-03-01,2019,3,"d18O",-5.115330624
"1689","RO6",2020-03-02,2020,3,"d18O",-5.033268516
"1690","RO6",2017-04-01,2017,4,"d18O",-4.882619781
"1691","RO6",2018-04-01,2018,4,"d18O",-4.867996998
"1692","RO6",2019-04-01,2019,4,"d18O",-4.983654426
"1693","RO6",2017-05-01,2017,5,"d18O",-5.148864367
"1694","RO6",2018-05-01,2018,5,"d18O",-5.181221349
"1695","RO6",2019-05-01,2019,5,"d18O",-5.082837286
"1696","RO6",2020-05-04,2020,5,"d18O",-5.253773873
"1697","RO6",2017-06-01,2017,6,"d18O",-5.100113208
"1698","RO6",2018-06-01,2018,6,"d18O",-5.321954048
"1699","RO6",2019-06-01,2019,6,"d18O",-5.160338085
"1700","RO6",2020-06-01,2020,6,"d18O",-4.977147203
"1701","RO6",2021-06-01,2021,6,"d18O",-5.19
"1702","RO6",2017-07-01,2017,7,"d18O",-5.234796643
"1703","RO6",2018-07-01,2018,7,"d18O",-5.338907191
"1704","RO6",2019-07-01,2019,7,"d18O",-5.263946968
"1705","RO6",2020-07-01,2020,7,"d18O",-5.226692312
"1706","RO6",2021-07-01,2021,7,"d18O",-5.18
"1707","RO6",2017-08-01,2017,8,"d18O",-5.085742967
"1708","RO6",2018-08-01,2018,8,"d18O",-5.293231658
"1709","RO6",2019-08-01,2019,8,"d18O",-5.471541504
"1710","RO6",2020-08-01,2020,8,"d18O",-5.22042777
"1711","RO6",2017-09-01,2017,9,"d18O",-5.461481508
"1712","RO6",2018-09-01,2018,9,"d18O",-5.314204267
"1713","RO6",2019-09-01,2019,9,"d18O",-5.314242677
"1714","RO6",2020-09-01,2020,9,"d18O",-5.633509093
"1715","RO6",2017-10-01,2017,10,"d18O",-5.3176233
"1716","RO6",2018-10-01,2018,10,"d18O",-5.357199114
"1717","RO6",2019-10-01,2019,10,"d18O",-5.298380157
"1718","RO6",2017-11-01,2017,11,"d18O",-5.282818664
"1719","RO6",2018-11-01,2018,11,"d18O",-5.320497118
"1720","RO6",2019-11-01,2019,11,"d18O",-5.274011258
"1721","RO6",2020-11-01,2020,11,"d18O",-5.25
"1722","RO6",2017-12-01,2017,12,"d18O",-5.084364512
"1723","RO6",2018-12-01,2018,12,"d18O",-5.509134764
"1724","RO6",2019-12-01,2019,12,"d18O",-5.352057029
"1725","RO6",2020-12-01,2020,12,"d18O",-5.31
"1726","TK1",2018-01-01,2018,1,"d18O",-10.31516891
"1727","TK1",2019-01-01,2019,1,"d18O",-9.521682601
"1728","TK1",2020-01-01,2020,1,"d18O",-10.03516971
"1729","TK1",2021-01-01,2021,1,"d18O",-8.691101005
"1730","TK1",2018-02-01,2018,2,"d18O",-10.31356246
"1731","TK1",2019-02-01,2019,2,"d18O",-9.715536396
"1732","TK1",2020-02-01,2020,2,"d18O",-9.939330994
"1733","TK1",2021-02-01,2021,2,"d18O",-9.07
"1734","TK1",2018-03-01,2018,3,"d18O",-10.26331741
"1735","TK1",2019-03-01,2019,3,"d18O",-9.708556123
"1736","TK1",2020-03-02,2020,3,"d18O",-9.665933598
"1737","TK1",2017-04-01,2017,4,"d18O",-8.38477451
"1738","TK1",2018-04-01,2018,4,"d18O",-9.763545901
"1739","TK1",2019-04-01,2019,4,"d18O",-9.459938867
"1740","TK1",2017-05-01,2017,5,"d18O",-9.434132372
"1741","TK1",2018-05-01,2018,5,"d18O",-10.23757826
"1742","TK1",2019-05-01,2019,5,"d18O",-9.628540965
"1743","TK1",2020-05-04,2020,5,"d18O",-9.55954717
"1744","TK1",2017-06-01,2017,6,"d18O",-9.360402996
"1745","TK1",2018-06-01,2018,6,"d18O",-9.843317886
"1746","TK1",2019-06-01,2019,6,"d18O",-9.628849367
"1747","TK1",2020-06-01,2020,6,"d18O",-9.395867824
"1748","TK1",2021-06-01,2021,6,"d18O",-9.55
"1749","TK1",2018-07-01,2018,7,"d18O",-10.3283028
"1750","TK1",2019-07-01,2019,7,"d18O",-9.979837579
"1751","TK1",2020-07-01,2020,7,"d18O",-9.199527278
"1753","TK1",2017-08-01,2017,8,"d18O",-10.66084811
"1754","TK1",2018-08-01,2018,8,"d18O",-9.947553502
"1755","TK1",2019-08-01,2019,8,"d18O",-9.714939033
"1756","TK1",2020-08-01,2020,8,"d18O",-9.586361197
"1757","TK1",2017-09-01,2017,9,"d18O",-10.13373081
"1758","TK1",2018-09-01,2018,9,"d18O",-10.13871919
"1759","TK1",2019-09-01,2019,9,"d18O",-9.708654156
"1760","TK1",2020-09-01,2020,9,"d18O",-9.195022659
"1761","TK1",2017-10-01,2017,10,"d18O",-9.402690547
"1762","TK1",2018-10-01,2018,10,"d18O",-10.07362371
"1763","TK1",2019-10-01,2019,10,"d18O",-9.591135463
"1764","TK1",2017-11-01,2017,11,"d18O",-10.23992045
"1765","TK1",2018-11-01,2018,11,"d18O",-10.23779609
"1766","TK1",2019-11-01,2019,11,"d18O",-9.892817556
"1767","TK1",2020-11-01,2020,11,"d18O",-9.34
"1768","TK1",2017-12-01,2017,12,"d18O",-10.35917767
"1769","TK1",2018-12-01,2018,12,"d18O",-9.398288857
"1770","TK1",2019-12-01,2019,12,"d18O",-10.03222699
"1771","TK1",2020-12-01,2020,12,"d18O",-9.25
"1772","TK2",2018-01-01,2018,1,"d18O",-9.303397327
"1773","TK2",2019-01-01,2019,1,"d18O",-9.231412492
"1774","TK2",2020-01-01,2020,1,"d18O",-9.275505899
"1775","TK2",2021-01-01,2021,1,"d18O",-8.563345059
"1776","TK2",2018-02-01,2018,2,"d18O",-9.496173457
"1777","TK2",2019-02-01,2019,2,"d18O",-9.512322347
"1778","TK2",2020-02-01,2020,2,"d18O",-9.163129301
"1779","TK2",2021-02-01,2021,2,"d18O",-8.72
"1780","TK2",2018-03-01,2018,3,"d18O",-9.911754521
"1781","TK2",2019-03-01,2019,3,"d18O",-9.342030473
"1782","TK2",2020-03-02,2020,3,"d18O",-8.94742483
"1783","TK2",2018-04-01,2018,4,"d18O",-9.3130168
"1784","TK2",2019-04-01,2019,4,"d18O",-9.180196283
"1785","TK2",2018-05-01,2018,5,"d18O",-9.994503762
"1786","TK2",2019-05-01,2019,5,"d18O",-9.322390857
"1787","TK2",2020-05-04,2020,5,"d18O",-9.328067048
"1788","TK2",2017-06-01,2017,6,"d18O",-9.20624555
"1789","TK2",2018-06-01,2018,6,"d18O",-9.749637307
"1790","TK2",2019-06-01,2019,6,"d18O",-9.484418328
"1791","TK2",2020-06-01,2020,6,"d18O",-9.14019927
"1792","TK2",2021-06-01,2021,6,"d18O",-9.19
"1793","TK2",2017-07-01,2017,7,"d18O",-9.609903944
"1794","TK2",2018-07-01,2018,7,"d18O",-10.00972409
"1795","TK2",2019-07-01,2019,7,"d18O",-9.722051849
"1796","TK2",2020-07-01,2020,7,"d18O",-9.015903807
"1798","TK2",2017-08-01,2017,8,"d18O",-9.995363637
"1799","TK2",2018-08-01,2018,8,"d18O",-9.942931734
"1800","TK2",2019-08-01,2019,8,"d18O",-9.62887159
"1801","TK2",2020-08-01,2020,8,"d18O",-9.162918257
"1802","TK2",2017-09-01,2017,9,"d18O",-10.11650148
"1803","TK2",2018-09-01,2018,9,"d18O",-9.987071258
"1804","TK2",2019-09-01,2019,9,"d18O",-9.355340727
"1805","TK2",2020-09-01,2020,9,"d18O",-9.153686179
"1806","TK2",2017-10-01,2017,10,"d18O",-9.539864149
"1807","TK2",2018-10-01,2018,10,"d18O",-9.721257583
"1808","TK2",2019-10-01,2019,10,"d18O",-9.161479529
"1809","TK2",2017-11-01,2017,11,"d18O",-10.30066081
"1810","TK2",2018-11-01,2018,11,"d18O",-9.905679929
"1811","TK2",2019-11-01,2019,11,"d18O",-9.346845076
"1812","TK2",2020-11-01,2020,11,"d18O",-8.85
"1813","TK2",2017-12-01,2017,12,"d18O",-9.40762739
"1814","TK2",2018-12-01,2018,12,"d18O",-8.013632304
"1815","TK2",2019-12-01,2019,12,"d18O",-9.404447878
"1816","TK2",2020-12-01,2020,12,"d18O",-8.88
"1817","TK3",2018-01-01,2018,1,"d18O",-10.66779166
"1818","TK3",2019-01-01,2019,1,"d18O",-10.34974152
"1819","TK3",2020-01-01,2020,1,"d18O",-10.48003238
"1820","TK3",2021-01-01,2021,1,"d18O",-9.73524472
"1821","TK3",2018-02-01,2018,2,"d18O",-10.84038461
"1822","TK3",2019-02-01,2019,2,"d18O",-10.23918013
"1823","TK3",2020-02-01,2020,2,"d18O",-10.28140642
"1824","TK3",2021-02-01,2021,2,"d18O",-9.54
"1825","TK3",2018-03-01,2018,3,"d18O",-11.24451943
"1826","TK3",2019-03-01,2019,3,"d18O",-9.95270561
"1827","TK3",2020-03-02,2020,3,"d18O",-9.902826682
"1828","TK3",2017-04-01,2017,4,"d18O",-9.612768569
"1829","TK3",2018-04-01,2018,4,"d18O",-10.3869926
"1830","TK3",2019-04-01,2019,4,"d18O",-9.778579376
"1831","TK3",2017-05-01,2017,5,"d18O",-10.26377516
"1832","TK3",2018-05-01,2018,5,"d18O",-10.95254319
"1833","TK3",2019-05-01,2019,5,"d18O",-10.34049889
"1834","TK3",2020-05-04,2020,5,"d18O",-10.22036925
"1835","TK3",2017-06-01,2017,6,"d18O",-10.23091928
"1836","TK3",2018-06-01,2018,6,"d18O",-10.96144093
"1837","TK3",2019-06-01,2019,6,"d18O",-10.56563955
"1838","TK3",2020-06-01,2020,6,"d18O",-10.09476257
"1839","TK3",2021-06-01,2021,6,"d18O",-10.03
"1840","TK3",2017-07-01,2017,7,"d18O",-10.48907052
"1841","TK3",2018-07-01,2018,7,"d18O",-11.1248498
"1842","TK3",2019-07-01,2019,7,"d18O",-10.52065819
"1843","TK3",2020-07-01,2020,7,"d18O",-10.04475593
"1845","TK3",2017-08-01,2017,8,"d18O",-11.16740083
"1846","TK3",2018-08-01,2018,8,"d18O",-10.65488503
"1847","TK3",2019-08-01,2019,8,"d18O",-10.49616659
"1848","TK3",2020-08-01,2020,8,"d18O",-10.23619336
"1849","TK3",2017-09-01,2017,9,"d18O",-11.22227978
"1850","TK3",2018-09-01,2018,9,"d18O",-11.0677594
"1851","TK3",2019-09-01,2019,9,"d18O",-10.38863109
"1852","TK3",2020-09-01,2020,9,"d18O",-10.17263042
"1853","TK3",2017-10-01,2017,10,"d18O",-11.08787088
"1854","TK3",2018-10-01,2018,10,"d18O",-10.95589217
"1855","TK3",2019-10-01,2019,10,"d18O",-10.41120569
"1856","TK3",2017-11-01,2017,11,"d18O",-11.08764369
"1857","TK3",2018-11-01,2018,11,"d18O",-10.91960391
"1858","TK3",2019-11-01,2019,11,"d18O",-10.4307314
"1859","TK3",2020-11-01,2020,11,"d18O",-10.26
"1860","TK3",2017-12-01,2017,12,"d18O",-11.68916477
"1861","TK3",2018-12-01,2018,12,"d18O",-10.83106223
"1862","TK3",2019-12-01,2019,12,"d18O",-10.1592562
"1863","TK3",2020-12-01,2020,12,"d18O",-9.97
"1864","TK4",2018-01-01,2018,1,"d18O",-9.093457398
"1865","TK4",2019-01-01,2019,1,"d18O",-9.890463483
"1866","TK4",2020-01-01,2020,1,"d18O",-9.789922332
"1867","TK4",2021-01-01,2021,1,"d18O",-9.485156431
"1868","TK4",2018-02-01,2018,2,"d18O",-9.277274029
"1869","TK4",2019-02-01,2019,2,"d18O",-9.789652124
"1870","TK4",2020-02-01,2020,2,"d18O",-9.575680592
"1871","TK4",2021-02-01,2021,2,"d18O",-9.34
"1872","TK4",2018-03-01,2018,3,"d18O",-9.359698014
"1873","TK4",2019-03-01,2019,3,"d18O",-9.655305411
"1874","TK4",2020-03-02,2020,3,"d18O",-9.510547796
"1875","TK4",2017-04-01,2017,4,"d18O",-9.155140204
"1876","TK4",2018-04-01,2018,4,"d18O",-9.515803563
"1877","TK4",2019-04-01,2019,4,"d18O",-9.538137803
"1878","TK4",2017-05-01,2017,5,"d18O",-9.458416222
"1879","TK4",2018-05-01,2018,5,"d18O",-9.926348061
"1880","TK4",2019-05-01,2019,5,"d18O",-9.680010273
"1881","TK4",2020-05-04,2020,5,"d18O",-9.586887342
"1882","TK4",2017-06-01,2017,6,"d18O",-9.607866266
"1883","TK4",2018-06-01,2018,6,"d18O",-9.860106521
"1884","TK4",2019-06-01,2019,6,"d18O",-9.746928782
"1885","TK4",2020-06-01,2020,6,"d18O",-9.520367293
"1886","TK4",2021-06-01,2021,6,"d18O",-9.54
"1887","TK4",2017-07-01,2017,7,"d18O",-9.713531944
"1888","TK4",2018-07-01,2018,7,"d18O",-10.08931865
"1889","TK4",2019-07-01,2019,7,"d18O",-9.938298646
"1890","TK4",2020-07-01,2020,7,"d18O",-9.657885103
"1892","TK4",2017-08-01,2017,8,"d18O",-9.630463116
"1893","TK4",2018-08-01,2018,8,"d18O",-9.929267375
"1894","TK4",2019-08-01,2019,8,"d18O",-10.23874315
"1895","TK4",2020-08-01,2020,8,"d18O",-9.775322357
"1896","TK4",2017-09-01,2017,9,"d18O",-10.1261499
"1897","TK4",2018-09-01,2018,9,"d18O",-10.17870273
"1898","TK4",2019-09-01,2019,9,"d18O",-9.728237815
"1899","TK4",2020-09-01,2020,9,"d18O",-9.658565169
"1900","TK4",2017-10-01,2017,10,"d18O",-10.26757388
"1901","TK4",2018-10-01,2018,10,"d18O",-10.06352737
"1902","TK4",2019-10-01,2019,10,"d18O",-9.815173203
"1903","TK4",2017-11-01,2017,11,"d18O",-9.815982569
"1904","TK4",2018-11-01,2018,11,"d18O",-10.25890297
"1905","TK4",2019-11-01,2019,11,"d18O",-9.914575869
"1906","TK4",2020-11-01,2020,11,"d18O",-9.66
"1907","TK4",2017-12-01,2017,12,"d18O",-9.673079948
"1908","TK4",2018-12-01,2018,12,"d18O",-10.25400661
"1909","TK4",2019-12-01,2019,12,"d18O",-9.742727839
"1910","TK4",2020-12-01,2020,12,"d18O",-9.56
"1911","TK5",2018-01-01,2018,1,"d18O",-9.832667928
"1912","TK5",2019-01-01,2019,1,"d18O",-9.789578139
"1913","TK5",2020-01-01,2020,1,"d18O",-9.724932939
"1914","TK5",2021-01-01,2021,1,"d18O",-9.410029508
"1915","TK5",2018-02-01,2018,2,"d18O",-9.946280525
"1916","TK5",2019-02-01,2019,2,"d18O",-9.87182391
"1917","TK5",2020-02-01,2020,2,"d18O",-9.740963123
"1918","TK5",2021-02-01,2021,2,"d18O",-9.2
"1919","TK5",2018-03-01,2018,3,"d18O",-9.954430806
"1920","TK5",2019-03-01,2019,3,"d18O",-9.676605696
"1921","TK5",2020-03-02,2020,3,"d18O",-9.448313172
"1922","TK5",2017-04-01,2017,4,"d18O",-9.151550887
"1923","TK5",2018-04-01,2018,4,"d18O",-9.833376702
"1924","TK5",2019-04-01,2019,4,"d18O",-9.475860816
"1925","TK5",2017-05-01,2017,5,"d18O",-9.927127806
"1926","TK5",2018-05-01,2018,5,"d18O",-10.83297148
"1927","TK5",2019-05-01,2019,5,"d18O",-9.896603539
"1928","TK5",2020-05-04,2020,5,"d18O",-9.642377765
"1929","TK5",2017-06-01,2017,6,"d18O",-9.994274077
"1930","TK5",2018-06-01,2018,6,"d18O",-10.2882167
"1931","TK5",2019-06-01,2019,6,"d18O",-10.09182983
"1932","TK5",2020-06-01,2020,6,"d18O",-9.56208543
"1933","TK5",2021-06-01,2021,6,"d18O",-9.84
"1934","TK5",2017-07-01,2017,7,"d18O",-10.76719471
"1935","TK5",2018-07-01,2018,7,"d18O",-10.60397405
"1936","TK5",2019-07-01,2019,7,"d18O",-10.19588075
"1937","TK5",2020-07-01,2020,7,"d18O",-9.851122479
"1938","TK5",2021-07-01,2021,7,"d18O",-9.91
"1939","TK5",2017-08-01,2017,8,"d18O",-10.8573956
"1940","TK5",2018-08-01,2018,8,"d18O",-10.45438045
"1941","TK5",2019-08-01,2019,8,"d18O",-9.825346816
"1942","TK5",2020-08-01,2020,8,"d18O",-9.887468151
"1943","TK5",2017-09-01,2017,9,"d18O",-10.83255237
"1944","TK5",2018-09-01,2018,9,"d18O",-10.4537113
"1945","TK5",2019-09-01,2019,9,"d18O",-10.15080068
"1946","TK5",2020-09-01,2020,9,"d18O",-9.916467711
"1947","TK5",2017-10-01,2017,10,"d18O",-10.85048804
"1948","TK5",2018-10-01,2018,10,"d18O",-10.35639778
"1949","TK5",2019-10-01,2019,10,"d18O",-9.93550089
"1950","TK5",2017-11-01,2017,11,"d18O",-10.50181367
"1951","TK5",2018-11-01,2018,11,"d18O",-10.61811113
"1952","TK5",2019-11-01,2019,11,"d18O",-9.887176512
"1953","TK5",2020-11-01,2020,11,"d18O",-9.66
"1954","TK5",2017-12-01,2017,12,"d18O",-10.12570329
"1955","TK5",2018-12-01,2018,12,"d18O",-10.23462142
"1956","TK5",2019-12-01,2019,12,"d18O",-9.750492947
"1957","TK5",2020-12-01,2020,12,"d18O",-9.622240571
"1958","TK6",2018-01-01,2018,1,"d18O",-9.382804741
"1959","TK6",2019-01-01,2019,1,"d18O",-9.831417402
"1960","TK6",2020-01-01,2020,1,"d18O",-9.641319158
"1961","TK6",2021-01-01,2021,1,"d18O",-9.42911255
"1962","TK6",2018-02-01,2018,2,"d18O",-9.540980495
"1963","TK6",2019-02-01,2019,2,"d18O",-9.689990483
"1964","TK6",2020-02-01,2020,2,"d18O",-9.643879695
"1965","TK6",2021-02-01,2021,2,"d18O",-9.4
"1966","TK6",2018-03-01,2018,3,"d18O",-9.438131439
"1967","TK6",2019-03-01,2019,3,"d18O",-9.504560465
"1968","TK6",2020-03-02,2020,3,"d18O",-9.463208214
"1969","TK6",2017-04-01,2017,4,"d18O",-8.962481261
"1970","TK6",2018-04-01,2018,4,"d18O",-9.359553276
"1971","TK6",2019-04-01,2019,4,"d18O",-9.498023643
"1972","TK6",2017-05-01,2017,5,"d18O",-9.491681771
"1973","TK6",2018-05-01,2018,5,"d18O",-9.994746659
"1974","TK6",2019-05-01,2019,5,"d18O",-9.839905134
"1975","TK6",2020-05-04,2020,5,"d18O",-9.810140719
"1976","TK6",2017-06-01,2017,6,"d18O",-9.591301102
"1977","TK6",2018-06-01,2018,6,"d18O",-9.982999324
"1978","TK6",2019-06-01,2019,6,"d18O",-9.727779043
"1979","TK6",2020-06-01,2020,6,"d18O",-9.573101359
"1980","TK6",2021-06-01,2021,6,"d18O",-9.47
"1981","TK6",2017-07-01,2017,7,"d18O",-9.751974589
"1982","TK6",2018-07-01,2018,7,"d18O",-10.0269068
"1983","TK6",2019-07-01,2019,7,"d18O",-9.873139536
"1984","TK6",2020-07-01,2020,7,"d18O",-9.598844798
"1986","TK6",2017-08-01,2017,8,"d18O",-9.90744394
"1987","TK6",2018-08-01,2018,8,"d18O",-10.04056288
"1988","TK6",2019-08-01,2019,8,"d18O",-9.813079284
"1989","TK6",2020-08-01,2020,8,"d18O",-9.692401147
"1990","TK6",2017-09-01,2017,9,"d18O",-10.13476457
"1991","TK6",2018-09-01,2018,9,"d18O",-10.10472025
"1992","TK6",2019-09-01,2019,9,"d18O",-9.659795956
"1993","TK6",2020-09-01,2020,9,"d18O",-9.552298836
"1994","TK6",2017-10-01,2017,10,"d18O",-10.10096433
"1995","TK6",2018-10-01,2018,10,"d18O",-9.990714286
"1996","TK6",2019-10-01,2019,10,"d18O",-9.745899693
"1997","TK6",2017-11-01,2017,11,"d18O",-9.879418139
"1998","TK6",2018-11-01,2018,11,"d18O",-10.15557744
"1999","TK6",2019-11-01,2019,11,"d18O",-9.812231212
"2000","TK6",2020-11-01,2020,11,"d18O",-9.73
"2001","TK6",2017-12-01,2017,12,"d18O",-9.890460008
"2002","TK6",2018-12-01,2018,12,"d18O",-10.0860585
"2003","TK6",2019-12-01,2019,12,"d18O",-9.921922639
"2004","TK6",2020-12-01,2020,12,"d18O",-9.483865348
"2005","TU1",2018-01-01,2018,1,"d18O",-6.343049091
"2006","TU1",2019-01-01,2019,1,"d18O",-6.397300195
"2007","TU1",2020-01-01,2020,1,"d18O",-6.937606383
"2008","TU1",2021-01-01,2021,1,"d18O",-5.868819511
"2009","TU1",2018-02-01,2018,2,"d18O",-1.876759541
"2010","TU1",2019-02-01,2019,2,"d18O",-6.708032886
"2011","TU1",2020-02-01,2020,2,"d18O",-7.098649072
"2012","TU1",2021-02-01,2021,2,"d18O",-6.92
"2013","TU1",2018-03-01,2018,3,"d18O",-6.3559611
"2014","TU1",2019-03-01,2019,3,"d18O",-6.508854811
"2015","TU1",2020-03-02,2020,3,"d18O",-6.938558791
"2016","TU1",2017-04-01,2017,4,"d18O",-5.754866355
"2017","TU1",2018-04-01,2018,4,"d18O",-5.737306558
"2018","TU1",2019-04-01,2019,4,"d18O",-6.622559433
"2019","TU1",2017-05-01,2017,5,"d18O",-6.004121628
"2020","TU1",2018-05-01,2018,5,"d18O",-6.362781104
"2021","TU1",2019-05-01,2019,5,"d18O",-6.454088257
"2022","TU1",2020-05-04,2020,5,"d18O",-7.206195577
"2023","TU1",2017-06-01,2017,6,"d18O",-6.070358541
"2024","TU1",2018-06-01,2018,6,"d18O",-6.240460299
"2025","TU1",2019-06-01,2019,6,"d18O",-6.12001751
"2026","TU1",2020-06-01,2020,6,"d18O",-6.058018638
"2027","TU1",2021-06-01,2021,6,"d18O",-7.41
"2028","TU1",2017-07-01,2017,7,"d18O",-6.20885947
"2029","TU1",2018-07-01,2018,7,"d18O",-6.328157608
"2030","TU1",2019-07-01,2019,7,"d18O",-6.393439421
"2031","TU1",2020-07-01,2020,7,"d18O",-6.167587137
"2032","TU1",2021-07-01,2021,7,"d18O",-6.03
"2033","TU1",2017-08-01,2017,8,"d18O",-6.098046763
"2034","TU1",2018-08-01,2018,8,"d18O",-6.52230999
"2035","TU1",2019-08-01,2019,8,"d18O",-6.317417003
